interview_id,source_id,candidate_name,role_norm,role_display,role_family,decision,reason_category,is_requirement_leak,resume_word_count,transcript_word_count
5413,kimfo623,Kim Fox,ux designer,UX Designer,Design,select,Technical Skills,false,384,610
5414,kimha283,Kim Harrison DVM,cybersecurity analyst,Cybersecurity Analyst,Security,reject,Leadership & Communication,false,382,644
5415,kimha650,kim harper,data scientist,Data Scientist,Data & AI,select,Technical Skills,false,341,545
5416,kimsm624,Kim Smith,game developer,Game Developer,Software Engineering,select,Technical Skills,false,41,754
5417,kimta701,Kim Taylor,data engineer,Data Engineer,Data & AI,select,Technical Skills,false,369,781
5418,kirkad255,Kirk Adams,content writer,Content Writer,Non-Technical,select,Technical Skills,false,367,555
5419,kirswh644,Kirsten White,database administrator,Database Administrator,Infrastructure & Cloud,select,Technical Skills,false,313,703
5420,krisan699,Kristen Andrews,human resources specialist,Human Resources Specialist,Non-Technical,select,Leadership & Communication,false,308,627
5421,krisba882,Kristi Bates,it support specialist,IT Support Specialist,Product & Business,select,Technical Skills,false,333,589
5422,krisbe230,Kristina Benson,full stack developer,Full Stack Developer,Software Engineering,select,Technical Skills,false,337,748
5423,krisbe478,Kristin Bennett,data architect,Data Architect,Data & AI,select,Technical Skills,false,394,732
5424,krisbo121,Kristina Booth,cloud engineer,Cloud Engineer,Infrastructure & Cloud,reject,Technical Skills,false,334,645
5425,krisbo136,Kristen Boyd,mobile app developer,Mobile App Developer,Software Engineering,select,Leadership & Communication,false,400,733
5426,krisbr280,Kristen Brown,ux designer,UX Designer,Design,reject,Leadership & Communication,false,369,689
5427,krisbr416,Kristen Brown,mobile app developer,Mobile App Developer,Software Engineering,select,Technical Skills,false,367,720
5428,krisbr429,Kristi Bryant,ux designer,UX Designer,Design,reject,Technical Skills,false,318,825
5429,krisbr553,kristie brown,software engineer,Software Engineer,Software Engineering,reject,Culture & Adaptability,false,352,503
5430,krisbr553,Kristen Brooks,human resources specialist,Human Resources Specialist,Non-Technical,select,Technical Skills,false,342,753
5431,krisca283,Kristin Campbell,e-commerce specialist,E-commerce Specialist,Non-Technical,reject,Leadership & Communication,false,330,687
5432,krisca624,Kristen Casey,data scientist,Data Scientist,Data & AI,reject,Technical Skills,false,372,733
5433,krisca918,Kristen Carson,ux designer,UX Designer,Design,select,Technical Skills,false,346,749
5434,krisco357,Kristine Compton,product manager,Product Manager,Product & Business,reject,Technical Skills,false,335,655
5435,krisfa286,Kristen Farmer,mobile app developer,Mobile App Developer,Software Engineering,select,Technical Skills,false,372,818
5436,krisfi755,Kristopher Fields,it support specialist,IT Support Specialist,Product & Business,select,Technical Skills,false,337,652
5437,krisfr794,Kristin Franklin,digital marketing specialist,Digital Marketing Specialist,Non-Technical,reject,Leadership & Communication,false,412,705
5438,krisfr831,Kristen Franklin,data architect,Data Architect,Data & AI,select,Technical Skills,false,316,723
5439,krisga403,Kristina Garza,database administrator,Database Administrator,Infrastructure & Cloud,reject,Technical Skills,false,319,803
5440,krisha269,Krista Haynes,cloud engineer,Cloud Engineer,Infrastructure & Cloud,select,Technical Skills,false,380,654
5441,krisha277,Kristin Hamilton,digital marketing specialist,Digital Marketing Specialist,Non-Technical,reject,Technical Skills,false,387,692
5442,krisha544,Kristy Hampton,machine learning engineer,Machine Learning Engineer,Data & AI,select,Leadership & Communication,false,335,990
5443,krisha784,Kristin Harper,data architect,Data Architect,Data & AI,reject,Leadership & Communication,false,429,711
5444,krisha940,Kristie Haynes,blockchain developer,Blockchain Developer,Software Engineering,reject,Technical Skills,false,269,680
5445,krishi468,Kristy Hill,robotics engineer,Robotics Engineer,Hardware & Robotics,reject,Leadership & Communication,false,358,769
5446,krisho861,Kristen Horton,machine learning engineer,Machine Learning Engineer,Data & AI,reject,Technical Skills,false,390,695
5447,krishu411,Kristy Hudson,devops engineer,DevOps Engineer,Infrastructure & Cloud,select,Technical Skills,false,353,614
5448,krisja379,Kristopher Jacobs,ux designer,UX Designer,Design,reject,Leadership & Communication,false,344,750
5449,krisja869,Kristine Jackson,ui engineer,UI Engineer,Design,reject,Technical Skills,false,296,606
5450,krisje806,Kristin Jennings,robotics engineer,Robotics Engineer,Hardware & Robotics,select,Leadership & Communication,false,321,776
5451,kriskh501,kristie khan,product manager,Product Manager,Product & Business,reject,Experience & Domain Fit,false,254,494
5452,krisma121,Kristin Madden,e-commerce specialist,E-commerce Specialist,Non-Technical,reject,Technical Skills,false,366,732
5453,krisma221,Kristen Marshall,data scientist,Data Scientist,Data & AI,select,Technical Skills,false,396,706
5454,krisma494,Kristin Martinez,ux designer,UX Designer,Design,select,Technical Skills,false,407,690
5455,krismc945,Kristy Mccall,digital marketing specialist,Digital Marketing Specialist,Non-Technical,select,Technical Skills,false,322,748
5456,krismi928,Kristina Miller,data analyst,Data Analyst,Data & AI,reject,Technical Skills,false,348,739
5457,krisne708,Kristin Nelson,cybersecurity analyst,Cybersecurity Analyst,Security,reject,Leadership & Communication,false,368,796
5458,krisow387,Krista Owens,ux designer,UX Designer,Design,select,Leadership & Communication,false,365,783
5459,krispa111,Kristina Patrick,ar/vr developer,AR/VR Developer,Software Engineering,reject,Technical Skills,false,179,55
5460,krispa734,Kristen Page,data engineer,Data Engineer,Data & AI,reject,Technical Skills,false,315,732
5461,krispo182,Kristin Powers,ux designer,UX Designer,Design,select,Leadership & Communication,false,302,789
5462,krispo558,kristen potter,product manager,Product Manager,Product & Business,reject,Technical Skills,false,232,571
5463,krispr841,Kristin Pruitt,full stack developer,Full Stack Developer,Software Engineering,select,Technical Skills,false,336,686
5464,krisre133,Kristen Reyes,ui engineer,UI Engineer,Design,reject,Leadership & Communication,false,308,774
5465,krisri734,Kristin Rivera,business analyst,Business Analyst,Product & Business,reject,Technical Skills,false,364,772
5466,krisri822,Kristen Rivas,full stack developer,Full Stack Developer,Software Engineering,select,Technical Skills,false,335,566
5467,krisro940,kristina robertson,ui engineer,UI Engineer,Design,reject,Experience & Domain Fit,false,274,423
5468,krissa788,Kristen Sanders,cloud architect,Cloud Architect,Infrastructure & Cloud,reject,Technical Skills,false,392,741
5469,krissi495,Kristin Singh,cloud engineer,Cloud Engineer,Infrastructure & Cloud,select,Leadership & Communication,false,362,813
5470,krissm525,kristy smith,data engineer,Data Engineer,Data & AI,select,Culture & Adaptability,false,318,690
5471,krissu647,kristine summers,data engineer,Data Engineer,Data & AI,reject,Experience & Domain Fit,false,385,634
5472,kristh157,Kristy Thornton,game developer,Game Developer,Software Engineering,select,Technical Skills,false,195,250
5473,kristr661,Kristopher Trujillo,mobile app developer,Mobile App Developer,Software Engineering,select,Technical Skills,false,386,653
5474,kristu510,Kristen Turner,ar/vr developer,AR/VR Developer,Software Engineering,select,Leadership & Communication,false,27,832
5475,kriswe220,Kristopher Webb,business analyst,Business Analyst,Product & Business,reject,Leadership & Communication,false,328,580
5476,kriswe758,Kristen Webb,database administrator,Database Administrator,Infrastructure & Cloud,reject,Leadership & Communication,false,331,670
5477,kriswi426,Kristie Williams,business analyst,Business Analyst,Product & Business,select,Technical Skills,false,449,622
5478,kriswi452,Kristina Williams,cybersecurity analyst,Cybersecurity Analyst,Security,reject,Technical Skills,false,387,684
5479,kriswi992,Kristopher Wilson,robotics engineer,Robotics Engineer,Hardware & Robotics,select,Technical Skills,false,336,738
5480,krisyo956,Kristen Young,software engineer,Software Engineer,Software Engineering,reject,Technical Skills,false,314,694
5481,krysdu729,Krystal Durham,database administrator,Database Administrator,Infrastructure & Cloud,select,Leadership & Communication,false,305,759
5482,krysmi330,Krystal Miller,devops engineer,DevOps Engineer,Infrastructure & Cloud,reject,Leadership & Communication,false,364,726
5483,kryssm458,Krystal Smith,ai researcher,AI Researcher,Data & AI,select,Technical Skills,false,403,588
5484,kryssu427,Krystal Sullivan,e-commerce specialist,E-commerce Specialist,Non-Technical,select,Technical Skills,false,347,689
5485,kryswo357,Krystal Woods,system administrator,System Administrator,Infrastructure & Cloud,select,Technical Skills,false,359,602
5486,kurtro105,kurt rogers,data engineer,Data Engineer,Data & AI,reject,Experience & Domain Fit,false,358,560
5487,kurtvi181,Kurt Villa,software engineer,Software Engineer,Software Engineering,select,Technical Skills,false,327,629
5488,kylebo843,Kyle Bowen,database administrator,Database Administrator,Infrastructure & Cloud,reject,Leadership & Communication,false,348,684
5489,kylebr416,Kyle Brooks,data analyst,Data Analyst,Data & AI,reject,Leadership & Communication,false,341,617
5490,kylebr768,Kyle Brewer,blockchain developer,Blockchain Developer,Software Engineering,reject,Technical Skills,false,424,742
5491,kyleca288,Kyle Carter,mobile app developer,Mobile App Developer,Software Engineering,select,Technical Skills,false,323,671
5492,kyleco740,Kyle Collins,data architect,Data Architect,Data & AI,select,Leadership & Communication,false,395,725
5493,kyledo725,Kyle Downs,software engineer,Software Engineer,Software Engineering,select,Technical Skills,false,340,695
5494,kyledu896,Kyle Duke,human resources specialist,Human Resources Specialist,Non-Technical,reject,Technical Skills,false,390,665
5495,kylees738,Kyle Estrada,software engineer,Software Engineer,Software Engineering,select,Technical Skills,false,354,682
5496,kyleja798,Kyle James,cloud architect,Cloud Architect,Infrastructure & Cloud,select,Leadership & Communication,false,337,578
5497,kylemi385,Kyle Mills,product manager,Product Manager,Product & Business,reject,Leadership & Communication,false,318,602
5498,kylemi883,Kyle Miller,machine learning engineer,Machine Learning Engineer,Data & AI,select,Technical Skills,false,352,654
5499,kylemu426,Kyle Mullins,ux designer,UX Designer,Design,reject,Technical Skills,false,391,717
5500,kyleno182,Kyle Noble,qa engineer,QA Engineer,Software Engineering,select,Leadership & Communication,false,407,618
5501,kyleri460,Kyle Rivera,cybersecurity analyst,Cybersecurity Analyst,Security,select,Technical Skills,false,335,772
5502,kylero172,Kyle Rose,data architect,Data Architect,Data & AI,reject,Technical Skills,false,394,680
5503,kyleru253,Kyle Rush,machine learning engineer,Machine Learning Engineer,Data & AI,select,Technical Skills,false,421,622
5504,kylewe555,Kyle West,blockchain developer,Blockchain Developer,Software Engineering,select,Technical Skills,false,338,717
5505,kylibi591,Kylie Bishop,digital marketing specialist,Digital Marketing Specialist,Non-Technical,select,Technical Skills,false,390,843
5506,kyliha172,Kylie Haynes,ar/vr developer,AR/VR Developer,Software Engineering,select,Leadership & Communication,false,321,784
5507,lancal656,Lance Alexander,data engineer,Data Engineer,Data & AI,reject,Leadership & Communication,false,456,838
5508,lancca137,Lance Carter,content writer,Content Writer,Non-Technical,reject,Technical Skills,false,392,721
5509,lancch162,Lance Chang,product manager,Product Manager,Product & Business,reject,Technical Skills,false,265,643
5510,lancfa779,Lance Farley,machine learning engineer,Machine Learning Engineer,Data & AI,select,Technical Skills,false,348,906
5511,lancfo631,Lance Fowler,database administrator,Database Administrator,Infrastructure & Cloud,select,Technical Skills,false,292,802
5512,lancgo127,Lance Gonzalez,ar/vr developer,AR/VR Developer,Software Engineering,select,Technical Skills,false,183,769
5513,larrca128,Larry Campbell,full stack developer,Full Stack Developer,Software Engineering,select,Technical Skills,false,314,746
5514,larrca409,Larry Carpenter,qa engineer,QA Engineer,Software Engineering,select,Technical Skills,false,372,617
5515,larrch588,Larry Chandler,cloud engineer,Cloud Engineer,Infrastructure & Cloud,reject,Leadership & Communication,false,313,693
5516,larrgi674,Larry Gibson,data scientist,Data Scientist,Data & AI,reject,Leadership & Communication,false,349,658
5517,larrhe230,Larry Hernandez,business analyst,Business Analyst,Product & Business,select,Leadership & Communication,false,331,629
5518,larrja830,Larry James,human resources specialist,Human Resources Specialist,Non-Technical,reject,Technical Skills,false,424,653
5519,larrjo385,Larry Johnson,data scientist,Data Scientist,Data & AI,select,Technical Skills,false,304,799
5520,larrma668,Larry Martin,cybersecurity analyst,Cybersecurity Analyst,Security,select,Leadership & Communication,false,406,656
5521,larrmc794,Larry Mcbride,qa engineer,QA Engineer,Software Engineering,select,Leadership & Communication,false,322,711
5522,larrre764,Larry Reed,content writer,Content Writer,Non-Technical,select,Technical Skills,false,289,783
5523,larrre910,Larry Reed,robotics engineer,Robotics Engineer,Hardware & Robotics,select,Leadership & Communication,false,393,677
5524,larrsa254,Larry Santos,software engineer,Software Engineer,Software Engineering,reject,Technical Skills,false,357,880
5525,larrth333,larry thomas,software engineer,Software Engineer,Software Engineering,reject,Technical Skills,false,332,414
5526,larrto702,Larry Torres,ai researcher,AI Researcher,Data & AI,reject,Technical Skills,false,411,719
5527,latana755,Latasha Nash,cybersecurity analyst,Cybersecurity Analyst,Security,select,Leadership & Communication,false,360,587
5528,lataru865,Latasha Russell,product manager,Product Manager,Product & Business,reject,Technical Skills,false,378,654
5529,latawh297,Latasha White,it support specialist,IT Support Specialist,Product & Business,select,Leadership & Communication,false,367,718
